OBJECTID,DPTOMPIO,CODIGO_VER,NOM_DEP,NOMB_MPIO,NOMBRE_VER,VIGENCIA,FUENTE,DESCRIPCIO,SEUDONIMOS,AREA_HA,COD_DPTO,ShapeSTArea,ShapeSTLength
9317,76109,76109022,VALLE DEL CAUCA,BUENAVENTURA,LLANO BAJO,INDF,DEFENSORIA,NULL,NULL,64206.6822178,76,647283307.528633,184727.726230745
9318,76109,76109023,VALLE DEL CAUCA,BUENAVENTURA,CORDOBA,INDF,DEFENSORIA,NULL,NULL,20163.5201868,76,203435585.452438,116992.083963835
9319,76109,76109024,VALLE DEL CAUCA,BUENAVENTURA,SAN ISIDRO,INDF,DEFENSORIA,NULL,NULL,159516.458874,76,1607107054.95044,244608.146633732
9320,76109,76109025,VALLE DEL CAUCA,BUENAVENTURA,SAN JOSE DE ANCHICAYA,INDF,DEFENSORIA,NULL,NULL,7077.40456728,76,71361583.7990491,53655.7555783739
9321,76109,76109026,VALLE DEL CAUCA,BUENAVENTURA,SAN ANTONIO,INDF,DEFENSORIA,NULL,NULL,7778.80101341,76,78402763.170054,49744.0033996165
9322,76520,76520001,VALLE DEL CAUCA,PALMIRA,AGUACLARA,INDF,DEFENSORIA,NULL,NULL,1590.72239184,76,16051405.6720603,23237.7286109144
9323,76520,76520002,VALLE DEL CAUCA,PALMIRA,AMAIME,INDF,DEFENSORIA,NULL,NULL,1200.37007966,76,12113422.046857,17316.4154210749
9324,52490,52490054,NARIÑO,OLAYA HERRERA,TANGARIAL,INDF,ESRI,NULL,NULL,1110.7521335,52,11143327.7571003,26853.6533786352
9325,52490,52490055,NARIÑO,OLAYA HERRERA,SIN DEFINIR,INDF,ESRI,NULL,NULL,3444.29460285,52,34545149.2741322,36785.5529729159
9326,52490,52490056,NARIÑO,OLAYA HERRERA,SIN DEFINIR,INDF,ESRI,NULL,NULL,2650.28656425,52,26582356.7523602,22392.0762422355
9327,52490,52490057,NARIÑO,OLAYA HERRERA,SIN DEFINIR,INDF,ESRI,NULL,NULL,2344.82880089,52,23521196.0608744,24478.9166167856
9328,52490,52490058,NARIÑO,OLAYA HERRERA,SIN DEFINIR,INDF,ESRI,NULL,NULL,2018.53497858,52,20245538.4486461,28370.200637981
9329,52390,52390013,NARIÑO,LA TOLA,SIN DEFINIR,INDF,ESRI,NULL,NULL,1224.13373723,52,12280466.2767188,16645.6276511124
9330,52250,52250036,NARIÑO,EL CHARCO,SIN DEFINIR,INDF,ESRI,NULL,NULL,2298.51552311,52,23092199.8347657,30884.2899823472
9331,52250,52250037,NARIÑO,EL CHARCO,SIN DEFINIR,INDF,ESRI,NULL,NULL,2232.82075278,52,22402582.1676558,28403.9608751934
9332,52250,52250038,NARIÑO,EL CHARCO,SIN DEFINIR,INDF,ESRI,NULL,NULL,2237.36434941,52,22474562.697855,20794.7583321009
9333,73585,73585028,TOLIMA,PURIFICACIÓN,SAMARIA,INDF,ESRI,NULL,NULL,388.47514293,73,3927650.50859943,10403.9757904657
9334,73585,73585029,TOLIMA,PURIFICACIÓN,VILLA ESPERANZA,INDF,ESRI,NULL,NULL,1046.85678659,73,10583844.529169,23209.252192471
9335,52696,52696002,NARIÑO,NARIÑO,BEYOTES,INDF,DEFENSORIA,NULL,NULL,24851.5880051,52,249503631.053585,92347.8250005143
9336,52696,52696003,NARIÑO,NARIÑO,TAMALAMEQUE,INDF,DEFENSORIA,NULL,NULL,8760.1876127,52,87952589.6264064,82099.7897382107
9337,52696,52696004,NARIÑO,NARIÑO,GUAYABAL,INDF,DEFENSORIA,NULL,NULL,8502.76619127,52,85349682.3300856,57667.717986601
9338,52696,52696005,NARIÑO,NARIÑO,LOMON,INDF,DEFENSORIA,NULL,NULL,951.02642816,52,9545144.02109537,12925.240526055
9339,52696,52696006,NARIÑO,NARIÑO,ISLA LARGA,INDF,DEFENSORIA,NULL,NULL,2861.99475042,52,28724912.9354522,27589.4576987605
9340,52696,52696007,NARIÑO,NARIÑO,LA FRAGUA,INDF,DEFENSORIA,NULL,NULL,12457.5724642,52,125052123.279232,56814.0459381312
9341,52696,52696008,NARIÑO,NARIÑO,PATIÑO,INDF,DEFENSORIA,NULL,NULL,5924.63536959,52,59461613.2563094,37220.1782517929
9342,52696,52696009,NARIÑO,NARIÑO,CURRUPI,INDF,DEFENSORIA,NULL,NULL,13768.5275952,52,138239330.218592,62890.1739017608
9343,52696,52696010,NARIÑO,NARIÑO,CANTIL,INDF,DEFENSORIA,NULL,NULL,10532.9516746,52,105764766.616656,67749.1839810279
9344,52696,52696012,NARIÑO,NARIÑO,CONCEJO MENOR BOCAS DE ANGOSTURA,INDF,DEFENSORIA,NULL,NULL,11354.459909,52,113978236.517653,67090.2200604599
9345,52696,52696013,NARIÑO,NARIÑO,RODEA,INDF,DEFENSORIA,NULL,NULL,10088.6939089,52,101288506.535234,76512.3062268666
9346,52250,52250003,NARIÑO,EL CHARCO,SIN DEFINIR,INDF,ESRI,NULL,NULL,2298.81807203,52,23073046.8021523,23304.0090508378
9347,52250,52250004,NARIÑO,EL CHARCO,SIN DEFINIR,INDF,ESRI,NULL,NULL,1719.94533017,52,17262123.0094398,19435.2904862216
9348,52250,52250005,NARIÑO,EL CHARCO,SIN DEFINIR,INDF,ESRI,NULL,NULL,2299.05952398,52,23091100.4121698,23737.8461907903
9349,52250,52250006,NARIÑO,EL CHARCO,AGUACATAL,INDF,ESRI,NULL,NULL,2339.85843945,52,23480442.2979196,23655.2149408983
9350,52250,52250020,NARIÑO,EL CHARCO,SIN DEFINIR,INDF,ESRI,NULL,NULL,2117.47746735,52,21278940.9013024,23304.9535348012
9351,52250,52250022,NARIÑO,EL CHARCO,SIN DEFINIR,INDF,ESRI,NULL,NULL,1298.0107846,52,13041331.8269093,18070.9640663652
9352,52250,52250024,NARIÑO,EL CHARCO,SIN DEFINIR,INDF,ESRI,NULL,NULL,2168.13576485,52,21755185.8745489,22563.832681364
9353,52250,52250039,NARIÑO,EL CHARCO,SIN DEFINIR,INDF,ESRI,NULL,NULL,2533.43653614,52,25444624.9479038,31121.6655354178
9354,52250,52250040,NARIÑO,EL CHARCO,SIN DEFINIR,INDF,ESRI,NULL,NULL,2457.64701598,52,24688791.8609793,28958.551797629
9355,52079,52079016,NARIÑO,BARBACOAS,SIN DEFINIR,INDF,ESRI,NULL,NULL,7222.02893489,52,72460262.5921831,69124.5193318465
9356,52079,52079017,NARIÑO,BARBACOAS,SANTA ELENA,INDF,ESRI,NULL,NULL,2140.78454856,52,21457921.7284902,26033.885755351
9357,52079,52079018,NARIÑO,BARBACOAS,TIQUISIO,INDF,ESRI,NULL,NULL,3721.42287829,52,37309755.6726178,39006.6926923061
9358,52079,52079019,NARIÑO,BARBACOAS,EL CEIBO,INDF,ESRI,NULL,NULL,1758.47689693,52,17627388.518023,21122.6188339798
9359,52079,52079020,NARIÑO,BARBACOAS,SIN DEFINIR,INDF,ESRI,NULL,NULL,4877.59681789,52,48924733.1545446,42651.7600919822
9360,52079,52079021,NARIÑO,BARBACOAS,BOMBON,INDF,ESRI,NULL,NULL,10212.507898,52,102404979.450767,105577.077774302
9361,52079,52079022,NARIÑO,BARBACOAS,SIN DEFINIR,INDF,ESRI,NULL,NULL,7161.47386833,52,71841431.7975585,50826.5573227326
9362,52490,52490004,NARIÑO,OLAYA HERRERA,SIN DEFINIR,INDF,ESRI,NULL,NULL,1157.93274255,52,11615627.3458443,15111.4217932231
9363,52696,52696011,NARIÑO,NARIÑO,REGADERO,INDF,DEFENSORIA,NULL,NULL,8240.64616218,52,82710467.7320248,52568.4336310117
9364,76126,76126043,VALLE DEL CAUCA,CALIMA,SIN DEFINIR,INDF,ESRI,NULL,NULL,1247.80275632,76,12592978.9768646,24160.6543180967
9365,76126,76126044,VALLE DEL CAUCA,CALIMA,SIN DEFINIR,INDF,ESRI,NULL,NULL,687.56812326,76,6938617.91179664,31296.2039742462
9366,52250,52250080,NARIÑO,EL CHARCO,SIN DEFINIR,INDF,ESRI,NULL,NULL,2794.60329183,52,28072118.1507263,22911.3282028109
9367,52250,52250081,NARIÑO,EL CHARCO,SIN DEFINIR,INDF,ESRI,NULL,NULL,2665.65907413,52,26774739.512962,26991.2217110779
9368,52250,52250082,NARIÑO,EL CHARCO,SIN DEFINIR,INDF,ESRI,NULL,NULL,2782.89224617,52,27949925.7140449,23133.8274445923
9369,52250,52250083,NARIÑO,EL CHARCO,SIN DEFINIR,INDF,ESRI,NULL,NULL,2884.29556096,52,28965871.605175,23845.8290384219
9370,52250,52250101,NARIÑO,EL CHARCO,SIN DEFINIR,INDF,ESRI,NULL,NULL,2344.89971519,52,23525816.5783677,29823.9950894514
9371,52250,52250102,NARIÑO,EL CHARCO,SIN DEFINIR,INDF,ESRI,NULL,NULL,2382.79782113,52,23903269.9714956,30950.2764852914
9372,52250,52250103,NARIÑO,EL CHARCO,SIN DEFINIR,INDF,ESRI,NULL,NULL,2751.08371878,52,27595846.5861148,32754.5557532911
9373,52250,52250104,NARIÑO,EL CHARCO,CACHIRI,INDF,ESRI,NULL,NULL,2271.20288217,52,22781518.6944648,40618.3012734508
9374,52612,52612019,NARIÑO,RICAURTE,SIN DEFINIR,INDF,ESRI,NULL,NULL,4051.42512273,52,40627330.0254218,43169.3458253143
9375,52612,52612020,NARIÑO,RICAURTE,SIN DEFINIR,INDF,ESRI,NULL,NULL,8199.1324035,52,82191612.1140376,50623.3759557658
9376,52612,52612021,NARIÑO,RICAURTE,SIN DEFINIR,INDF,ESRI,NULL,NULL,5902.86654856,52,59194209.3503739,49398.6802618657
9377,52079,52079023,NARIÑO,BARBACOAS,SIN DEFINIR,INDF,ESRI,NULL,NULL,4883.13637079,52,48975326.8631921,35568.6185205389
9378,52490,52490002,NARIÑO,OLAYA HERRERA,SIN DEFINIR,INDF,ESRI,NULL,NULL,1540.08609861,52,15445682.3352137,22411.5851363844
9379,52490,52490003,NARIÑO,OLAYA HERRERA,TANGARIAL,INDF,ESRI,NULL,NULL,2430.64377062,52,24382632.7510613,29373.2239215575
9380,76126,76126045,VALLE DEL CAUCA,CALIMA,SIN DEFINIR,INDF,ESRI,NULL,NULL,2094.61074599,76,21139269.2351033,18744.366067613
9381,73585,73585006,TOLIMA,PURIFICACIÓN,PENONES ALTOS,INDF,ESRI,NULL,NULL,186.67763328,73,1887643.07609484,7798.9329658195
9382,73585,73585007,TOLIMA,PURIFICACIÓN,LAS DAMAS,INDF,ESRI,NULL,NULL,545.23574627,73,5513411.91745365,14465.5587572133
9383,73585,73585008,TOLIMA,PURIFICACIÓN,TAMARINDO,INDF,ESRI,NULL,NULL,582.40258226,73,5888891.3103143,10027.6676834614
9384,73585,73585009,TOLIMA,PURIFICACIÓN,BAURA,INDF,ESRI,NULL,NULL,1088.53472975,73,11006038.1747818,15590.2724834902
9385,73585,73585010,TOLIMA,PURIFICACIÓN,CHENCHE UNO,INDF,ESRI,NULL,NULL,1460.87052894,73,14770240.8128388,22037.9806377176
9386,52621,52621002,NARIÑO,ROBERTO PAYAN,SECTOR SEMENTERIO,INDF,ESRI,NULL,NULL,507.33767099,52,5084524.94642513,11384.3978268941
9387,52621,52621003,NARIÑO,ROBERTO PAYAN,SANTA MARTA,INDF,ESRI,NULL,NULL,852.93702723,52,8546101.69315445,19157.2629419815
9388,52520,52520006,NARIÑO,FRANCISCO PIZARRO,TALAIGA NUEVO,INDF,ESRI,NULL,NULL,1512.3918824,52,15150122.9954161,16381.8131308704
9389,52520,52520007,NARIÑO,FRANCISCO PIZARRO,COROCITO MACAGUA,INDF,ESRI,NULL,NULL,12124.5506227,52,121475083.921674,60381.084037268
9390,52520,52520008,NARIÑO,FRANCISCO PIZARRO,LA PAYA,INDF,ESRI,NULL,NULL,7326.53274472,52,73387790.816419,55799.6367389926
9391,52520,52520009,NARIÑO,FRANCISCO PIZARRO,PUETO GAITAN,INDF,ESRI,NULL,NULL,5784.47316202,52,57932928.1146787,37924.5931311785
9392,52490,52490005,NARIÑO,OLAYA HERRERA,SIN DEFINIR,INDF,ESRI,NULL,NULL,2227.0846078,52,22339032.0815819,25988.5653129556
9393,52390,52390014,NARIÑO,LA TOLA,SIN DEFINIR,INDF,ESRI,NULL,NULL,463.79800294,52,4652510.18765409,14253.5073315484
9394,52390,52390015,NARIÑO,LA TOLA,SIN DEFINIR,INDF,ESRI,NULL,NULL,350.98078774,52,3520489.46934569,9618.24533661017
9395,73585,73585011,TOLIMA,PURIFICACIÓN,VILLA A COLOMBIA,INDF,ESRI,NULL,NULL,261.52689637,73,2644123.15075101,10950.6231527309
9396,73585,73585030,TOLIMA,PURIFICACIÓN,AGUAS NEGRAS,INDF,ESRI,NULL,NULL,1610.82093301,73,16284757.0670591,18195.2760121472
9397,52490,52490039,NARIÑO,OLAYA HERRERA,NERETE,INDF,ESRI,NULL,NULL,1582.7737011,52,15878837.4817828,25662.518916106
9398,52490,52490040,NARIÑO,OLAYA HERRERA,SIN DEFINIR,INDF,ESRI,NULL,NULL,2286.05203611,52,22935754.2235837,22157.9769013786
9399,52490,52490041,NARIÑO,OLAYA HERRERA,SIN DEFINIR,INDF,ESRI,NULL,NULL,1634.34990334,52,16396794.6751962,19010.3106407709
9400,52490,52490042,NARIÑO,OLAYA HERRERA,EL CARMEN,INDF,ESRI,NULL,NULL,1817.07108901,52,18229683.9615383,21593.6624973324
9401,52490,52490043,NARIÑO,OLAYA HERRERA,SAN ANTONIO,INDF,ESRI,NULL,NULL,2215.07350946,52,22222799.2852406,21309.290924204
9402,52490,52490059,NARIÑO,OLAYA HERRERA,GUABAL,INDF,ESRI,NULL,NULL,2001.47841741,52,20071331.5747141,20535.3813324175
9403,52490,52490060,NARIÑO,OLAYA HERRERA,EL CEDRO,INDF,ESRI,NULL,NULL,2583.32647108,52,25909984.7601701,25101.5308567326
9404,52490,52490061,NARIÑO,OLAYA HERRERA,SIN DEFINIR,INDF,ESRI,NULL,NULL,1939.70014539,52,19451776.527293,27159.5240892699
9405,52390,52390001,NARIÑO,LA TOLA,SAN ANTONIO DEL MAR,INDF,ESRI,NULL,NULL,2175.60871867,52,21828714.9748639,26764.9093640838
9406,52390,52390002,NARIÑO,LA TOLA,AMARALES,INDF,ESRI,NULL,NULL,2214.7181572,52,22224712.0877922,21037.7020541338
9407,52390,52390016,NARIÑO,LA TOLA,SAN NICOLAS,INDF,ESRI,NULL,NULL,1152.56327776,52,11560676.8557919,17407.7092008601
9408,52390,52390017,NARIÑO,LA TOLA,SIN DEFINIR,INDF,ESRI,NULL,NULL,1386.63222122,52,13904920.166721,15644.6926958602
9409,52250,52250041,NARIÑO,EL CHARCO,SIN DEFINIR,INDF,ESRI,NULL,NULL,2347.54133516,52,23580792.3239647,22437.4967920246
9410,52250,52250042,NARIÑO,EL CHARCO,SIN DEFINIR,INDF,ESRI,NULL,NULL,2082.23162098,52,20911509.350587,21445.9985490255
9411,52250,52250043,NARIÑO,EL CHARCO,TAMINANGO,INDF,ESRI,NULL,NULL,2614.64352104,52,26243331.9253924,29170.965529459
9412,73585,73585031,TOLIMA,PURIFICACIÓN,EL SALERO,INDF,ESRI,NULL,NULL,919.09267638,73,9292411.74271254,20610.925315435
9413,52696,52696014,NARIÑO,NARIÑO,SECADERO,INDF,DEFENSORIA,NULL,NULL,10819.7594665,52,108606388.068056,56786.3522870577
9414,76109,76109001,VALLE DEL CAUCA,BUENAVENTURA,ANGOSTURA,INDF,DEFENSORIA,NULL,NULL,1003.96856658,76,10110897.9405909,14022.5243629617
9415,76109,76109002,VALLE DEL CAUCA,BUENAVENTURA,CATOTO,INDF,DEFENSORIA,NULL,NULL,1771.36169053,76,17848474.2908529,18210.3129929396
9416,76109,76109003,VALLE DEL CAUCA,BUENAVENTURA,CISNEROS,INDF,DEFENSORIA,NULL,NULL,23099.3031543,76,233012367.863118,118962.984997578
9417,76109,76109004,VALLE DEL CAUCA,BUENAVENTURA,EL CARMEN,INDF,DEFENSORIA,NULL,NULL,25897.7383932,76,260770281.326236,108339.472655558
9418,76126,76126050,VALLE DEL CAUCA,CALIMA,SIN DEFINIR,INDF,ESRI,NULL,NULL,2174.38484612,76,21960082.0287557,26243.8161419282
9419,52250,52250007,NARIÑO,EL CHARCO,SIN DEFINIR,INDF,ESRI,NULL,NULL,1977.08954521,52,19857711.8012916,22140.5419748653
9420,52250,52250008,NARIÑO,EL CHARCO,LA VUELTA EL MERO,INDF,ESRI,NULL,NULL,2419.40634051,52,24278427.5331027,22715.3165616436
9421,52250,52250009,NARIÑO,EL CHARCO,SIN DEFINIR,INDF,ESRI,NULL,NULL,2037.3454354,52,20443252.9167829,20420.6383057893
9422,52250,52250010,NARIÑO,EL CHARCO,SIN DEFINIR,INDF,ESRI,NULL,NULL,1874.83615223,52,18811513.9707957,19506.9604861025
9423,52250,52250011,NARIÑO,EL CHARCO,SIN DEFINIR,INDF,ESRI,NULL,NULL,2069.05963362,52,20758910.5589483,25036.0623025068
9424,52250,52250075,NARIÑO,EL CHARCO,SIN DEFINIR,INDF,ESRI,NULL,NULL,2497.61268179,52,25094322.5321872,24930.3825670879
9425,52250,52250025,NARIÑO,EL CHARCO,SIN DEFINIR,INDF,ESRI,NULL,NULL,2243.07361223,52,22540023.0290815,26380.8425039683
9426,52250,52250026,NARIÑO,EL CHARCO,SIN DEFINIR,INDF,ESRI,NULL,NULL,556.6056584,52,5591905.71008081,11411.5099886923
9427,52250,52250027,NARIÑO,EL CHARCO,SIN DEFINIR,INDF,ESRI,NULL,NULL,2106.52912249,52,21131751.1729651,26482.0929667165
9428,52250,52250028,NARIÑO,EL CHARCO,SIN DEFINIR,INDF,ESRI,NULL,NULL,2030.42610256,52,20397480.2431933,27119.1699963259
9429,52250,52250029,NARIÑO,EL CHARCO,PARCELACIÓN TERMALES,INDF,ESRI,NULL,NULL,2108.85864895,52,21191324.6256165,24991.6078823691
9430,52250,52250032,NARIÑO,EL CHARCO,SIN DEFINIR,INDF,ESRI,NULL,NULL,2092.83808076,52,20997436.3156445,28909.2822951207
9431,52612,52612022,NARIÑO,RICAURTE,SIN DEFINIR,INDF,ESRI,NULL,NULL,2110.60891764,52,21154324.0401027,23003.2527441113
9432,52250,52250044,NARIÑO,EL CHARCO,SIN DEFINIR,INDF,ESRI,NULL,NULL,2363.62168654,52,23721879.4230108,27050.0118237807
9433,52250,52250045,NARIÑO,EL CHARCO,SIN DEFINIR,INDF,ESRI,NULL,NULL,1847.16183006,52,18544674.339752,20870.6124341021
9434,52250,52250046,NARIÑO,EL CHARCO,SIN DEFINIR,INDF,ESRI,NULL,NULL,2083.21424831,52,20910904.2304244,25321.2542649359
9435,76126,76126046,VALLE DEL CAUCA,CALIMA,SIN DEFINIR,INDF,ESRI,NULL,NULL,258.34556184,76,2607093.43145297,7889.02585036147
9436,76126,76126047,VALLE DEL CAUCA,CALIMA,RIO BRAVO,INDF,ESRI,NULL,NULL,2220.19307259,76,22409223.7952234,22108.3397247237
9437,76126,76126048,VALLE DEL CAUCA,CALIMA,SIN DEFINIR,INDF,ESRI,NULL,NULL,3352.57350572,76,33845557.9105278,23617.2633356012
9438,76126,76126049,VALLE DEL CAUCA,CALIMA,SIN DEFINIR,INDF,ESRI,NULL,NULL,2401.22904499,76,24244310.4377323,27941.4221351406
9439,52250,52250076,NARIÑO,EL CHARCO,SIN DEFINIR,INDF,ESRI,NULL,NULL,2644.25041456,52,26565576.7142975,28205.1455113092
9440,52250,52250077,NARIÑO,EL CHARCO,SAN SALVADOR,INDF,ESRI,NULL,NULL,2534.19148687,52,25459763.7160748,28332.1884589101
9441,52250,52250078,NARIÑO,EL CHARCO,SIN DEFINIR,INDF,ESRI,NULL,NULL,2755.08562523,52,27680011.4083775,22317.2241727703
9442,52250,52250079,NARIÑO,EL CHARCO,SIN DEFINIR,INDF,ESRI,NULL,NULL,1951.53410019,52,19605024.1805066,23974.2419904583
9443,52612,52612023,NARIÑO,RICAURTE,LA BALSA,INDF,ESRI,NULL,NULL,12106.9534821,52,121391298.322599,66271.4309901023
9444,52612,52612024,NARIÑO,RICAURTE,TURBACO,INDF,ESRI,NULL,NULL,3242.25232338,52,32504189.8006473,27433.2886406427
9445,52612,52612025,NARIÑO,RICAURTE,PARAISO,INDF,ESRI,NULL,NULL,782.70834717,52,7847123.79255323,13836.3149821917
9446,52079,52079024,NARIÑO,BARBACOAS,LAS PIEDRAS,INDF,ESRI,NULL,NULL,60.46226678,52,606137.00166128,4490.78914538146
9447,52079,52079025,NARIÑO,BARBACOAS,LA FLORIDA,INDF,ESRI,NULL,NULL,1959.78299957,52,19646429.370389,40153.668411608
9448,52079,52079026,NARIÑO,BARBACOAS,CHAPIRA,INDF,ESRI,NULL,NULL,6675.51722235,52,66905424.1846265,61989.6581447307
9449,52079,52079027,NARIÑO,BARBACOAS,SAN FRANCISCO,INDF,ESRI,NULL,NULL,1782.1836435,52,17863408.5509112,33783.4310627461
9450,52079,52079028,NARIÑO,BARBACOAS,VENTAQUEMADA,INDF,ESRI,NULL,NULL,2542.68940674,52,25491854.3604021,36298.4784269278
9451,52079,52079029,NARIÑO,BARBACOAS,TOTORO,INDF,ESRI,NULL,NULL,1659.63874735,52,16635941.2233608,30397.3762054257
9452,52079,52079030,NARIÑO,BARBACOAS,SIN DEFINIR,INDF,ESRI,NULL,NULL,9320.89464566,52,93486463.1899384,60178.1994101561
9453,52079,52079031,NARIÑO,BARBACOAS,HUASANO,INDF,ESRI,NULL,NULL,2355.72425301,52,23616523.1445215,27451.7768280541
9454,52079,52079032,NARIÑO,BARBACOAS,LA SONORA,INDF,ESRI,NULL,NULL,2680.30823159,52,26873451.957497,28322.1168151951
9455,52079,52079033,NARIÑO,BARBACOAS,LIMONES,INDF,ESRI,NULL,NULL,3609.34196589,52,36168619.2416517,50091.4398581643
9456,52079,52079034,NARIÑO,BARBACOAS,NARIÑO,INDF,ESRI,NULL,NULL,2472.15433962,52,24789737.8251046,26555.5324370311
9457,52079,52079035,NARIÑO,BARBACOAS,LOMA REDONDA,INDF,ESRI,NULL,NULL,2468.3137636,52,24755372.2918425,25298.9077881149
9458,52079,52079036,NARIÑO,BARBACOAS,LA MARINA,INDF,ESRI,NULL,NULL,1103.65402523,52,11060401.1014425,22535.6369179268
9459,52079,52079037,NARIÑO,BARBACOAS,SIN DEFINIR,INDF,ESRI,NULL,NULL,1657.94275666,52,16619070.4529958,25251.4299682868
9460,52079,52079038,NARIÑO,BARBACOAS,GUADUAL,INDF,ESRI,NULL,NULL,1996.74735423,52,20020665.6382079,24444.0374921838
9461,52079,52079040,NARIÑO,BARBACOAS,TUMACO,INDF,ESRI,NULL,NULL,1455.77214419,52,14594693.0433915,19758.7130442757
9462,52079,52079041,NARIÑO,BARBACOAS,PAPAYAL LA PLAYA,INDF,ESRI,NULL,NULL,1696.87803732,52,17014528.7677324,24554.607518634
9463,73585,73585012,TOLIMA,PURIFICACIÓN,CHENCHE ASOLEADO,INDF,ESRI,NULL,NULL,2560.6822066,73,25886259.6530703,29578.6983350008
9464,73585,73585013,TOLIMA,PURIFICACIÓN,MADRONO,INDF,ESRI,NULL,NULL,191.85525995,73,1939931.95200726,7688.42778210167
9465,73585,73585014,TOLIMA,PURIFICACIÓN,CHECHE TRES,INDF,ESRI,NULL,NULL,587.88985286,73,5943755.09489447,10650.3523847204
9466,73585,73585015,TOLIMA,PURIFICACIÓN,HOLANDA,INDF,ESRI,NULL,NULL,350.42037641,73,3542967.55418095,9894.64014938791
9467,73585,73585016,TOLIMA,PURIFICACIÓN,JORGE ELIERCER GAITAN,INDF,ESRI,NULL,NULL,248.06798686,73,2508045.7540588,8812.52913865974
9468,52621,52621004,NARIÑO,ROBERTO PAYAN,TINJACA,INDF,ESRI,NULL,NULL,831.94289598,52,8336473.11211316,12709.1383816853
9469,52621,52621005,NARIÑO,ROBERTO PAYAN,SIN DEFINIR,INDF,ESRI,NULL,NULL,6135.89639822,52,61476164.6678396,70141.895668343
9470,52621,52621006,NARIÑO,ROBERTO PAYAN,CHILLARAN,INDF,ESRI,NULL,NULL,11390.5466146,52,114130907.97529,82887.6604168543
9471,52621,52621007,NARIÑO,ROBERTO PAYAN,VUELTA LARGA,INDF,ESRI,NULL,NULL,11141.6373312,52,111658145.414644,91801.9754741493
9472,52621,52621008,NARIÑO,ROBERTO PAYAN,PALSAPI,INDF,ESRI,NULL,NULL,6924.99464027,52,69403159.1958934,51324.2872365107
9473,52621,52621009,NARIÑO,ROBERTO PAYAN,GUAÑAMBI,INDF,ESRI,NULL,NULL,10416.4123412,52,104382699.159049,61570.7044071915
9474,52621,52621010,NARIÑO,ROBERTO PAYAN,TIMBIQUI,INDF,ESRI,NULL,NULL,3485.77378652,52,34925547.7058673,55630.1204278115
9475,52621,52621011,NARIÑO,ROBERTO PAYAN,YAYARAL,INDF,ESRI,NULL,NULL,4188.91607718,52,41968302.4443524,40346.3125500382
9476,52621,52621012,NARIÑO,ROBERTO PAYAN,SOPETRAN,INDF,ESRI,NULL,NULL,90.79227916,52,910130.505372875,5931.17489445447
9477,52621,52621013,NARIÑO,ROBERTO PAYAN,SOPETRAN,INDF,ESRI,NULL,NULL,38.05240588,52,381443.91322692,3770.37608421754
9478,52621,52621014,NARIÑO,ROBERTO PAYAN,SANTA ROSITA,INDF,ESRI,NULL,NULL,16249.331169,52,162880887.995998,91336.731257545
9479,52621,52621015,NARIÑO,ROBERTO PAYAN,PUMBI,INDF,ESRI,NULL,NULL,4221.05584361,52,42303404.4435303,31438.1556453555
9480,52621,52621016,NARIÑO,ROBERTO PAYAN,EL MAQUE,INDF,ESRI,NULL,NULL,6860.08888679,52,68746728.1502573,55716.3863709073
9481,52621,52621017,NARIÑO,ROBERTO PAYAN,PUMALDE,INDF,ESRI,NULL,NULL,9986.91969022,52,100067239.291768,67407.9558655298
9482,52621,52621018,NARIÑO,ROBERTO PAYAN,GUACUCO,INDF,ESRI,NULL,NULL,3037.44980891,52,30444745.9937766,35306.5638267643
9483,52520,52520010,NARIÑO,FRANCISCO PIZARRO,PUNTA DEL HABRA,INDF,ESRI,NULL,NULL,7886.74883506,52,78998308.860874,48658.2290093812
9484,52473,52473001,NARIÑO,MOSQUERA,PLAYA NUEVA,INDF,ESRI,NULL,NULL,1933.77469917,52,19394453.3957975,17339.4927773133
9485,52473,52473002,NARIÑO,MOSQUERA,EL GUAYABAL,INDF,ESRI,NULL,NULL,2408.68256126,52,24155500.8142734,22702.4929558823
9486,52473,52473003,NARIÑO,MOSQUERA,TIERRA FIRME,INDF,ESRI,NULL,NULL,1809.83274867,52,18147079.4608401,22370.3733133421
9487,52490,52490006,NARIÑO,OLAYA HERRERA,SIN DEFINIR,INDF,ESRI,NULL,NULL,1242.04353451,52,12457815.9009952,16450.2651660496
9488,52490,52490007,NARIÑO,OLAYA HERRERA,SIN DEFINIR,INDF,ESRI,NULL,NULL,2121.69876961,52,21274276.767069,30475.7780325549
9489,52490,52490008,NARIÑO,OLAYA HERRERA,SIN DEFINIR,INDF,ESRI,NULL,NULL,1878.06083041,52,18834408.260824,31940.3982364665
9490,52490,52490009,NARIÑO,OLAYA HERRERA,SIN DEFINIR,INDF,ESRI,NULL,NULL,2061.503975,52,20671445.1748531,24582.9815521659
9491,52490,52490010,NARIÑO,OLAYA HERRERA,SIN DEFINIR,INDF,ESRI,NULL,NULL,487.25686633,52,4886150.4272949,10451.9179562977
9492,52490,52490011,NARIÑO,OLAYA HERRERA,SIN DEFINIR,INDF,ESRI,NULL,NULL,2198.2419959,52,22039109.8986629,22941.9652901828
9493,52490,52490012,NARIÑO,OLAYA HERRERA,SIN DEFINIR,INDF,ESRI,NULL,NULL,1452.67292511,52,14566536.3960686,19506.1878510464
